@relation finalpoemsglove

@attribute sentence string
@attribute conceptOverlap {false,true}
@attribute similarity REAL
@attribute pmi REAL
@attribute dim1 REAL
@attribute dim2 REAL
@attribute dim3 REAL
@attribute dim4 REAL
@attribute dim5 REAL
@attribute dim6 REAL
@attribute dim7 REAL
@attribute dim8 REAL
@attribute dim9 REAL
@attribute dim10 REAL
@attribute dim11 REAL
@attribute dim12 REAL
@attribute dim13 REAL
@attribute dim14 REAL
@attribute dim15 REAL
@attribute dim16 REAL
@attribute dim17 REAL
@attribute dim18 REAL
@attribute dim19 REAL
@attribute dim20 REAL
@attribute dim21 REAL
@attribute dim22 REAL
@attribute dim23 REAL
@attribute dim24 REAL
@attribute dim25 REAL
@attribute dim26 REAL
@attribute dim27 REAL
@attribute dim28 REAL
@attribute dim29 REAL
@attribute dim30 REAL
@attribute dim31 REAL
@attribute dim32 REAL
@attribute dim33 REAL
@attribute dim34 REAL
@attribute dim35 REAL
@attribute dim36 REAL
@attribute dim37 REAL
@attribute dim38 REAL
@attribute dim39 REAL
@attribute dim40 REAL
@attribute dim41 REAL
@attribute dim42 REAL
@attribute dim43 REAL
@attribute dim44 REAL
@attribute dim45 REAL
@attribute dim46 REAL
@attribute dim47 REAL
@attribute dim48 REAL
@attribute dim49 REAL
@attribute dim50 REAL
@attribute dim51 REAL
@attribute dim52 REAL
@attribute dim53 REAL
@attribute dim54 REAL
@attribute dim55 REAL
@attribute dim56 REAL
@attribute dim57 REAL
@attribute dim58 REAL
@attribute dim59 REAL
@attribute dim60 REAL
@attribute dim61 REAL
@attribute dim62 REAL
@attribute dim63 REAL
@attribute dim64 REAL
@attribute dim65 REAL
@attribute dim66 REAL
@attribute dim67 REAL
@attribute dim68 REAL
@attribute dim69 REAL
@attribute dim70 REAL
@attribute dim71 REAL
@attribute dim72 REAL
@attribute dim73 REAL
@attribute dim74 REAL
@attribute dim75 REAL
@attribute dim76 REAL
@attribute dim77 REAL
@attribute dim78 REAL
@attribute dim79 REAL
@attribute dim80 REAL
@attribute dim81 REAL
@attribute dim82 REAL
@attribute dim83 REAL
@attribute dim84 REAL
@attribute dim85 REAL
@attribute dim86 REAL
@attribute dim87 REAL
@attribute dim88 REAL
@attribute dim89 REAL
@attribute dim90 REAL
@attribute dim91 REAL
@attribute dim92 REAL
@attribute dim93 REAL
@attribute dim94 REAL
@attribute dim95 REAL
@attribute dim96 REAL
@attribute dim97 REAL
@attribute dim98 REAL
@attribute dim99 REAL
@attribute dim100 REAL
@attribute metaphor {0,1}

@data
'matter water',false,0.4406349875696687,?,0.43462999999999996,-0.51352,0.84464,0.13855499999999998,-0.36566,0.50609,-0.389318,-1.1441,0.43761,0.15544000000000002,-0.10086999999999999,0.09418999999999998,0.48619999999999997,-0.16464589999999998,-0.78515,0.8079899999999999,-0.296015,0.9457599999999999,0.435642,0.33593,0.5307299999999999,-0.85831,-0.65987,-0.692048,-0.089925,-0.42030999999999996,1.25393,0.12787,0.39209120000000003,0.18142,-0.004720000000000002,0.36369,0.23566600000000001,-0.68449,-0.051710000000000006,0.09579999999999997,0.122638,-0.17329,-0.286207,-0.32136,-0.11757000000000001,0.6577999999999999,1.074101,0.4338599999999999,-2.3791,-1.4231099999999999,1.2768700000000002,0.35292,0.05396000000000001,-0.5989899999999999,1.280696,-0.73278,-0.41530000000000006,-0.43211,0.01760999999999996,0.6689,0.012056999999999998,-0.106124,-0.3675999999999999,0.22905,-0.375667,0.74273,-0.555507,-1.2687,0.28400000000000003,-0.58372,-0.1595000000000001,1.83304,-1.07587,1.124515,0.09074900000000001,-0.33640000000000003,-0.48403000000000007,-0.400208,-0.17976000000000003,0.04580999999999999,-0.75388,-0.5394720000000001,-0.12145000000000006,-0.21206000000000003,-0.7550699999999999,0.17914000000000002,0.86422,-0.94354,-0.5059400000000001,-0.21867000000000003,-0.34922,-0.115032,-0.267403,-0.93205,-0.5645,0.31029999999999996,0.3597300000000001,0.4416352,0.57013,0.23475,0.31544000000000005,-0.18184,-0.6112930000000001,-0.17184999999999997,0
'song joy',true,0.45945971465181157,?,-0.7095400000000001,-0.249761,0.746775,-0.07100999999999996,1.179689,-0.14186999999999994,0.36473,-0.030970000000000004,0.347313,0.981446,0.51315,0.073349,0.300725,0.49778,-0.02531999999999998,0.7275100000000001,0.98619,-0.98247,0.815895,-0.019850000000000034,1.34009,-0.54714,-0.020929000000000003,0.61662,-0.52439,-0.4898500000000001,-0.6101099999999999,-0.43313,0.46901000000000004,0.53407,-0.43061000000000005,0.82874,1.27755,0.73024,0.17648,0.400542,-0.17934,-0.7092,-0.6048,-1.02646,0.130085,0.5774,-0.06919,1.083966,0.29055,-0.58321,-0.68506,-0.6139699999999999,-0.061570000000000014,-0.46311,-0.088519,0.34132,0.32042,-0.07358999999999993,-0.65588,-0.9142999999999999,0.024049999999999988,0.06395,0.34086,1.52346,-0.32373,0.42690000000000006,-0.25558000000000003,0.125,1.35775,-0.38443,-0.08516999999999997,0.81208,0.082879,-0.13451000000000002,-0.54067,0.4308,0.316627,0.6957800000000001,-0.60333,-0.85447,-0.23338,0.28792,0.8992899999999999,-0.791878,0.11864999999999998,-0.536906,-0.41679,-0.39388,-0.9733499999999999,0.094793,-0.634676,-0.5972099999999999,0.54723,1.28377,-0.47629900000000003,0.64457,-0.42427099999999995,-0.37278,0.425516,9.200000000000319E-4,-1.478055,-0.06331000000000003,-0.090672,-0.650345,1
'the windows',false,0.38477310373823526,0.5464463180364721,0.503746,-0.64063,0.51797,-0.24080000000000001,-0.507018,-1.0624470000000001,-0.17211999999999997,0.427531,-1.78685,-0.325731,-0.8881299999999999,0.008088000000000012,-0.53898,-0.31105700000000003,-0.227518,-0.002840000000000009,0.89144,-1.3249300000000002,0.18801999999999996,-0.7235,1.00293,0.47725,-0.17737999999999998,-0.427319,-0.8203400000000001,0.03539999999999993,0.31965000000000005,-0.51206,0.8209,0.25024,-1.459322,-0.42219999999999996,0.90055,-0.29215,-1.24326,-0.262607,0.156476,1.2726899999999999,-1.17166,0.04345199999999999,-0.95488,0.30458,0.10291,-0.44120000000000004,0.12012,0.37815999999999994,0.596468,-0.15925,-0.6658200000000001,-0.13702999999999999,-0.485952,-0.04013,1.20604,0.73102,-0.4521,-0.6423000000000001,0.5055000000000001,-0.78144,0.4928999999999999,0.32547000000000004,0.69794,0.2127199999999999,0.889884,-0.54565,1.58908,-0.135219,-0.49117500000000003,0.95552,0.007764,0.4973000000000001,-0.264198,-1.12179,-0.9403600000000001,0.46443,0.450328,-0.03420000000000001,-0.8903300000000001,-1.1718,-1.71889,0.598294,0.16896999999999995,1.25453,0.28326999999999997,-0.33791,-0.86099,-1.0768,-0.245258,0.14287,0.32855199999999996,-0.51668,-1.178685,-0.27933899999999995,-0.73941,1.01975,-0.9350999999999999,-0.10252000000000006,-0.29114999999999996,-0.25933,-0.749,0.06654000000000002,0
'song mountain',false,0.27498939633021313,?,0.40863,-0.289431,-0.061289999999999956,-1.5049299999999999,1.4573,1.05785,0.37026,-0.727412,0.93349,0.655286,-0.060750000000000026,-0.34381999999999996,-0.271025,0.4566,0.11812700000000001,-0.47235,-0.86056,0.23219,1.1405949999999998,0.461999,1.03462,-1.26759,0.14460800000000001,-0.4342600000000001,0.37507,0.03183999999999998,0.45220000000000005,-0.5144,1.90753,0.5070600000000001,-0.764318,1.27616,0.5571999999999999,1.35982,-0.8296,-0.072008,0.33199300000000004,-0.09262999999999999,-1.60399,-1.588852,0.77069,0.017120000000000024,-0.04125000000000001,1.2876400000000001,0.08198,-0.72999,-1.08582,-1.11897,-0.291,-1.07341,0.790592,0.28933,0.78166,-0.27559999999999996,-0.51489,-0.26019999999999976,-0.34269000000000005,-0.034030000000000005,-1.21066,0.62034,-0.22520999999999997,-0.19908000000000003,-0.94824,0.02068500000000001,0.69258,-0.167653,0.26500999999999997,0.82335,-0.753881,-0.699428,0.5065999999999999,1.09544,-0.106837,0.016579999999999984,0.266077,1.36499,-0.68612,-0.81178,0.18817,-0.93728,-0.5039100000000001,-0.5921299999999999,0.78772,0.85677,-2.03518,-0.17339,-0.768971,-0.96739,-0.73078,0.022229999999999972,-0.20235,0.9327799999999999,-0.30240999999999996,-0.34436999999999995,1.207896,-0.11298,-0.48775999999999997,-0.43644000000000005,-1.111157,0.029854,1
'words feeling',false,0.43896503708545154,?,-0.219033,0.31093000000000004,-0.61947,0.349626,0.41447000000000006,0.39227999999999996,0.30983,-0.6710200000000001,-0.31483,0.35026,0.372237,0.192108,-0.39527,1.04667,-0.39312,-0.07955299999999998,0.7574399999999999,-0.37584,-0.47596000000000005,-0.6514,0.44144000000000005,-1.03342,0.08954999999999999,0.521386,0.33806,-0.45006999999999997,-0.403187,0.33919,-0.47683999999999993,0.18753000000000003,0.233592,0.37243,-0.45117999999999997,-0.03583,-0.323894,0.16346000000000002,-0.459822,-0.930645,-0.24130999999999997,0.534635,0.045149999999999996,0.016979999999999995,-0.7166637,0.520295,-0.838376,-0.102982,-0.7312879999999999,-0.84136,-0.9167399999999999,0.5222800000000001,0.816381,0.248488,0.9250499999999999,0.28350999999999993,-0.6170800000000001,0.8166,-0.8697239999999999,-0.111187,-0.07325999999999999,-0.50774,-0.07155,0.58896,0.65019,-0.61346,0.611845,-0.1630372,-0.054830000000000045,0.64185,0.389351,-0.4196,-0.8093999999999999,0.57,0.43988,-0.838593,0.38620999999999994,-0.6882499999999999,-0.095355,0.7182900000000001,-0.17351,-0.25356999999999996,0.67221,-1.510417,0.22746999999999995,-1.4994399999999999,-0.5084,0.64896,0.04347000000000001,-0.7117910000000001,1.8974000000000002,0.12336000000000003,-0.11304,1.08433,-0.18613,0.28308999999999995,-0.499789,-0.533243,-0.916395,0.006369999999999987,-0.22431,0.11677000000000004,1
'life experience',true,0.7270889882067402,1.408267567526559,0.281885,-0.07874000000000003,-0.08139999999999997,-0.07485,0.48309,1.15017,-0.20366999999999996,-0.54474,-0.13267999999999996,0.295845,-0.21057,1.06853,-0.113522,0.5676,-0.077623,-0.29905000000000004,0.44845900000000005,-0.029579999999999995,0.19216000000000003,0.1330300000000001,0.51919,-0.13124,0.3795905,0.640922,0.97696,0.51637,-0.66474,-0.8362700000000001,-0.38955,0.90269,0.34745000000000004,-0.43105999999999994,0.30777999999999994,0.014080000000000037,-0.6216999999999999,0.36817,0.07974000000000003,-0.07687,-0.24297999999999997,-0.21321000000000007,-0.06355,0.06952999999999998,-0.18758000000000002,0.23466999999999996,-0.04980999999999999,0.05174999999999996,-0.53904,0.35268999999999995,-0.11992000000000003,0.37882000000000005,0.05227,0.035150000000000015,0.390486,0.58938,-0.7959700000000001,-0.014399999999999746,-0.23384999999999995,0.22665000000000002,0.28770000000000007,0.41522000000000003,0.1462711,0.16890000000000005,-0.35448199999999996,0.02079999999999993,0.8210000000000002,0.5005999999999999,0.28550999999999993,0.55385,-0.06965000000000002,-0.44530000000000003,-0.04671,-0.20823000000000003,-0.09220600000000001,-0.04224700000000001,0.170179,-0.324034,0.40563,-0.17364999999999997,-0.44218999999999997,0.106154,7.159999999999996E-4,0.36817999999999995,0.182377,0.40319,0.07730000000000015,-0.0027500000000000024,-0.14624000000000004,-0.48992,0.26120000000000004,-0.06331999999999993,0.44986600000000004,-0.61789,0.34220999999999996,0.139059,-0.5567,-0.22762900000000003,0.565327,-0.16551000000000005,-0.19247,-0.45176,1
'ideas governments',true,0.43361160053709935,?,0.113582,0.48225000000000007,-0.34716,-0.08936000000000002,0.777315,-0.20291,1.5490110000000001,-1.0247680000000001,-0.209765,0.676335,0.10393,0.608592,-1.01055,-0.45972999999999997,0.90104,-0.188806,-0.21005000000000007,0.675382,0.08983999999999992,-0.025390000000000024,0.053928000000000004,-0.705598,-0.393885,-0.13835000000000008,0.24842999999999993,0.19016999999999995,-0.09906600000000002,-0.049886,-0.49205,0.149064,-1.29543,0.5229,-0.12557000000000001,0.11724000000000001,-0.62839,-0.27741000000000005,-0.75164,0.09596999999999994,0.057929999999999926,-0.5241621000000001,0.61617,-0.35547,-0.01791999999999999,-0.47676,-0.9726142999999999,-0.15305999999999997,-0.95834,0.37686,0.435315,0.5500501600000001,1.13057,0.40776,0.24373,-0.15588999999999997,0.063912,-0.33000000000000007,0.40957999999999994,0.97261,-0.6688999999999999,-0.5310170000000001,0.220811,1.4601700000000002,0.10027000000000003,-0.10118100000000001,0.36816000000000004,-0.8146500000000001,1.33754,-1.2063000000000001,-0.7815719999999999,-0.09721999999999997,-0.026729999999999976,0.72043,0.20271999999999996,-0.4710699999999999,-0.54865,0.241003,0.537887,-0.70138,0.3381200000000001,-0.37492000000000003,-1.46144,0.04575000000000001,0.10180999999999998,-0.28949,-0.20899999999999985,-0.15469000000000005,-0.22845999999999997,-0.8130299999999999,-0.24398000000000003,-0.017589999999999995,-0.19864699999999996,0.35936999999999997,0.885505,0.49384600000000006,0.09084999999999999,-0.5913999999999999,-0.6773799999999999,-0.56921,0.10533999999999999,1.5450000000000002,1
'janos friend',?,-0.07477492388074376,?,-0.9923599999999999,-0.9028849999999999,0.49946,-0.019579999999999986,-0.11271,-0.8564799999999999,-0.8526499999999999,0.262255,-0.146206,0.217555,-0.41736,0.47871,-0.894684,0.17160000000000003,-0.5033,0.548862,-0.62456,0.54384,0.40031,-0.940558,-0.57707,0.6338630000000001,0.39468,0.5211644000000001,-0.71999,-0.8441000000000001,0.51521,1.35088,-0.653377,-1.00031,-0.437637,-1.12436,-1.13198,-0.285016,-0.16653999999999997,-0.69323,0.70714,0.738202,-0.997244,0.267882,0.7997,0.30437,-0.50668,0.5496300000000001,0.254627,-0.378639,0.6043999999999999,0.525937,-0.7198599999999999,0.61704,-0.89622,-0.220217,-0.08003000000000005,-1.1795,-0.210126,2.99336,0.5384,0.985955,-0.7657,0.23258,-0.42245,-1.08734,0.169172,0.61272,-1.0558100000000001,0.89167,-0.6674500000000001,-1.18808,-0.06381000000000003,-0.5430999999999999,-0.11588000000000004,-0.9175599999999999,-0.031195,0.08141999999999999,0.003390000000000004,-0.29864100000000005,-1.22295,0.383537,0.04877000000000001,0.443101,-0.97671,-0.91861,-0.62709,-0.12292000000000003,1.60693,0.9445999999999999,0.68087,-0.6931,-0.34980999999999995,0.9291400000000001,0.6285000000000001,-0.449403,-0.65161,0.18416000000000005,0.275176,-0.73257,0.59963,-0.12396000000000001,-0.42396999999999996,-0.37677,0
'war plausible',false,0.09499382836196694,?,-0.37095700000000004,0.18542999999999998,-0.7445499999999999,0.21125000000000002,-0.25097800000000003,0.026310000000000028,-1.04511,-0.15360000000000007,-0.39708999999999994,-0.096216,-0.011171000000000007,-1.58331,0.61488,0.5103800000000001,-0.68377,-0.059349999999999986,1.41426,-1.04205,-1.38502,-0.8641300000000001,0.39321999999999996,0.053909999999999986,0.5190299999999999,0.5191199999999999,0.86263,0.257927,-0.6993814,-0.04930999999999999,1.89207,-0.36571099999999995,0.6629,-0.19655999999999996,0.11837999999999999,0.40174,-0.40478100000000006,-0.354125,0.90117,-0.316433,0.218356,0.28563,-0.645664,-0.84497,0.262501,-0.16742999999999997,0.9497599999999999,0.023379999999999956,0.03784999999999994,-0.635504,0.7834300000000001,-0.20237,-0.21487,0.36429,-0.29785999999999996,1.53525,-0.042550000000000004,-1.4538399999999998,-0.63693,-0.48055800000000004,1.90765,0.93224,0.78328,0.9058199999999998,0.035554,-1.08951,-0.0726,0.8919543999999999,0.08224999999999999,0.23129000000000005,0.38414,1.13004,0.9040029999999999,-0.43065,-1.05656,0.47343,-0.60518,0.1005407,-0.7988,1.8620700000000001,-1.21479,0.92525,1.24907,0.10389999999999999,0.86059,1.24776,-0.41050999999999993,-0.02372000000000002,-1.04477,-1.56884,0.146502,-0.30466000000000004,-1.04975,-0.42835999999999996,0.177056,1.37239,-0.67731,-0.51322,0.93218,0.93815,-0.033670000000000005,-0.043410000000000004,0
'glades dusk',?,0.09486160988976731,?,0.008889999999999995,1.08908,1.1699000000000002,0.43914200000000003,0.8578199999999999,-0.37407,0.31084999999999996,0.03154999999999997,0.4133,-0.02700999999999998,-0.55042,0.6559,-1.11294,0.32919200000000004,-0.9737100000000001,1.16598,0.45844,0.151066,-0.054639999999999966,0.9163,-1.0803800000000001,0.52132,-0.326764,0.221512,-1.60666,-0.25834999999999997,0.8651,0.332848,-0.25486000000000003,0.32589999999999997,0.54122,0.5685600000000001,0.28859999999999997,0.4746,-0.008698000000000001,0.007949999999999985,-0.85757,1.00731,0.018919999999999992,-0.16204999999999997,0.6189,-0.72826,-0.38045,-0.5283599999999999,-0.2694374,0.49339,1.4337900000000001,-0.336307,-0.29174,0.80319,-1.07125,0.049329999999999985,-0.583523,-1.11342,0.539,0.85742,1.17096,-0.425981,-1.05617,-0.06981000000000001,-0.418514,-0.4381,-0.042688000000000004,0.408872,-0.30832000000000004,-0.89827,0.36924,0.8329199999999999,0.22106,-0.19057000000000002,-0.43354600000000004,0.9689000000000001,0.555011,0.03804999999999997,0.43522000000000005,-0.28473,0.31718999999999997,1.8000800000000001,0.53559,0.063032,0.208107,1.08255,0.31498,-0.489268,0.42536,0.522356,-0.031200000000000006,-0.125276,0.33629,-0.31597,-0.72557,-0.244601,-0.47258999999999995,-0.41644,0.7380673000000001,-0.37769,-0.43485399999999996,-0.44067,0.60875,-0.501996,1
'fences horses',true,0.2733837309964813,?,-0.48150600000000005,-0.6325000000000001,-0.304011,0.23282000000000003,0.26262,-0.382898,-1.2806300000000002,-0.652187,1.04509,1.01803,0.37905,-0.77457,-0.63545,0.79301,0.71628,0.28552,0.021887000000000004,-0.251405,-0.361485,-0.933517,0.07572999999999996,0.37585,0.5979776,0.9022700000000001,1.5117699999999998,-0.81569,0.8196500000000001,-0.06431000000000003,-0.015959999999999988,-0.249382,0.5568,0.14592000000000005,0.9054749999999999,0.7789699999999999,-0.06564000000000003,-0.41052999999999995,0.33385000000000004,-1.14751,-0.008677000000000002,0.38686,-0.30233999999999994,-0.1474,0.10509000000000002,0.93182,-0.6981660000000001,-0.07472999999999999,-0.011799999999999977,1.21674,0.08336900000000001,0.3212300000000001,0.10659000000000002,-0.2261089,-0.5448,0.5472899999999999,-0.39352,-0.48311,1.3018800000000001,-0.36534,-0.516032,0.827106,-0.94519,-0.9446299999999999,-0.19361999999999996,-0.37848,-0.7836200000000001,-0.70942,0.457316,0.67717,0.13344999999999996,-1.0125199999999999,0.430284,0.202403,0.65051,-0.7652399999999999,-0.58301,-0.17321999999999999,1.81624,0.26008,1.2984900000000001,1.83084,-0.08258999999999994,-0.5137700000000001,0.506231,-0.016220000000000012,0.287148,0.815571,1.13396,0.82765,0.21709999999999996,0.18091,0.957155,0.48297999999999996,-0.9304300000000001,-0.28651,0.97513,-0.043769999999999976,1.30732,-0.03175999999999998,-0.45309,0.8240099999999999,1
'couch place',true,0.26141817555107116,?,-0.10355999999999999,-0.30841,0.4251,-1.0754626,-0.7035,0.24363999999999997,0.243857,-0.293412,-0.15667999999999999,-0.572222,-0.40515,-0.07420000000000002,-0.247136,0.28954599999999997,0.928463,-0.11264,-0.64235,0.18726,0.915903,-0.655016,-1.13464,0.7205999999999999,-0.03213000000000005,-0.5298278000000001,1.02368,0.12905,0.01211000000000001,-0.42062999999999995,-0.21892,0.31408,0.5802923,0.1579619,0.53193,0.038943,0.058061,0.388,-0.33007000000000003,-0.27438,1.1609,0.49111499999999997,0.07419899999999999,0.85513,0.016600000000000004,0.4927,-0.813084,0.36202999999999996,-0.9676199999999999,0.401821,-0.1059,0.2373,-0.05388999999999999,-0.08522000000000002,0.71396,-0.85089,0.33097999999999994,1.8188000000000002,0.42453,-0.11462499999999999,-1.250926,-0.45093,1.32914,-0.49254999999999993,0.26428,-0.435029,-0.6906000000000001,0.31337000000000004,0.84624,-0.342495,-0.25094,0.5018100000000001,0.17024300000000003,0.632172,0.20924999999999996,0.204371,-1.43401,0.762061,8.900000000000019E-4,1.12175,1.34557,0.12635600000000002,-0.5739799999999999,0.313011,0.51935,-0.19290000000000002,0.858625,-0.6815289999999999,0.39291899999999996,-0.37433,-1.1198700000000001,0.46675,1.24198,-0.07612999999999998,0.19896000000000003,-0.85934,0.634694,0.14239200000000002,0.333015,-0.008640000000000009,0.39602000000000004,-0.13302,0
'table place',false,0.6582378475537594,-4.297393354945456,-0.36948,0.85212,0.23981000000000002,0.3821574,-0.07951000000000003,0.19039,0.016786999999999996,-0.11068,-0.10587999999999997,-0.5806920000000001,0.49697,-0.53025,0.28664000000000006,0.389316,-0.422817,0.7965899999999999,-0.7875300000000001,-0.176234,0.34058,-1.091706,-0.98541,0.38395,-0.18965000000000004,-0.3435378,0.023610000000000006,0.01532,-0.61929,-0.27571999999999997,-0.32612,-0.4401,0.40631000000000006,-0.0209341,-0.18381999999999998,-0.349044,0.765891,0.46421999999999997,-0.015569999999999973,-0.44140999999999997,0.06322,-0.45784,0.0323242,0.06281999999999999,-0.16593,-0.32477,-0.0333618,0.37431000000000003,-1.13386,-0.009859999999999994,-0.14755,0.10645000000000004,0.61963,-0.22820000000000001,0.28929000000000005,0.06630000000000003,0.20454999999999995,0.9180000000000001,-0.030069999999999986,0.035885,-0.68839,0.19704999999999995,0.31655,-0.5845,-0.29557999999999995,-0.47685900000000003,-0.9792320000000001,0.14487,0.13280000000000003,0.538745,-0.10064999999999999,0.09697,-0.12318999999999997,0.6182939999999999,0.55519,-0.14499,-0.44991000000000003,0.6440309999999999,0.17273000000000002,0.17528,0.10455999999999999,-0.279264,-0.17718,0.182831,0.36877999999999994,-1.00495,0.21833999999999998,-0.455849,-0.412291,-0.52588,0.15559999999999996,0.2812685,0.35278000000000004,0.5189,-0.449812,0.008830000000000005,0.5068699999999999,-0.489678,-0.182925,0.05155000000000001,1.0117099999999999,0.023739999999999983,0
'hondurans masters',?,-0.12222186725793753,?,-0.13681,0.8478020000000001,-0.76336,-0.8723,-1.0173,0.7011259999999999,-1.13829,0.25749999999999995,1.6465400000000001,0.015696,-0.79732,-0.64201,0.12421,-1.77223,0.8876919999999999,-0.282227,0.6914199999999999,0.48252,0.11659,0.004369999999999985,0.52669,-0.190695,-0.06509999999999999,-0.4380749,-0.36189000000000004,-0.21922999999999992,0.020320000000000005,2.03071,-0.9793010000000001,0.45239,2.35482,-0.453854,1.071302,0.708735,-0.045520000000000005,0.27983,1.73104,-0.0023100000000000342,1.17057,-0.39339,-0.6704600000000001,0.65018,0.888422,-0.137541,-0.33545600000000003,-0.14884,-0.38671,-0.228979,-0.6511549999999999,0.41751,0.39825,0.41335299999999997,-0.39221,0.18288400000000002,-0.44759,2.41699,0.38692000000000004,-1.29735,-0.5039199999999999,-0.5851343,-0.34540800000000005,-0.788035,0.5401590000000001,-0.84998,0.24581799999999998,1.0547,-0.60106,-0.242005,-0.458121,-1.04626,0.64308,-0.15107000000000004,0.189371,0.36480999999999997,0.9951500000000001,0.4059945,-0.5442,0.67616,0.87674,-0.48961,-0.25954,-0.14721,-0.24405000000000002,-0.031200000000000006,0.94155,-0.689772,1.01025,0.92116,-1.60683,-1.39752,-0.14322600000000002,0.71636,-1.72991,-0.81369,-0.9655273,-0.08843000000000001,-0.055270000000000014,0.67562,-0.93675,-0.5858,0
'gongressman chipper',?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
'sleep drug',false,0.2967688676272701,?,-1.48749,0.304072,0.24745,0.3669,-1.30957,0.53918,-0.257741,0.86889,-0.517953826,-0.9255829999999999,0.50051,0.540188,0.53339,0.24944999999999995,0.6193900000000001,-1.21262,-1.61167,0.79373,0.17412000000000002,-0.20391,-0.679662,0.59066,0.3559109,-0.9446,1.3138400000000001,-0.8795299999999999,-0.93239,0.6137699999999999,1.13737,0.67548,-0.94916,-0.41625,-0.10196999999999998,0.6724,-1.45918,-0.15439000000000003,-0.043889999999999985,0.70627,0.732,-1.02672,-0.46992999999999996,0.10038,-0.69337,0.77868,-0.85297,-0.5312,-0.4232600000000001,0.8095699999999999,0.24016000000000004,-0.8052000000000001,-0.62449,-1.3610799999999998,0.49529600000000007,-0.5099800000000001,0.81464,-0.18640000000000012,1.55678,0.5935,-1.14549,0.24616,0.20476999999999998,0.8154700000000001,-1.0013800000000002,-0.30382,0.19633,0.59622,-0.04836000000000007,-1.107646,-0.49255999999999994,-0.49375,-0.80525,0.35902000000000006,1.37064,-0.728787,0.08754999999999999,1.07875,0.39510999999999996,-0.058290000000000064,1.44171,0.1234112,-1.254862,-0.179684,-0.01636000000000004,0.5285,0.7682000000000002,0.449209,0.59576,0.03254699999999999,0.34209999999999985,1.05987,0.65209,-0.4476204,1.62973,0.28476,-0.245049,-0.20929,0.39771100000000004,-0.1626502,-0.43721,6.899999999999962E-4,1
'dust art',false,0.20520121754254358,?,-1.2197399999999998,-0.90616,0.88837,-0.7732353999999999,-1.2670400000000002,-0.29208,-0.21502999999999997,0.227153,-0.122684,-0.410668,0.2768053,0.51502,0.18992000000000003,0.414501,0.93509,-0.95824,-0.009449999999999958,-0.35218000000000005,1.01718,-0.8517399999999999,0.010280000000000067,0.033269999999999994,-0.55665,0.6540400000000001,-0.38027999999999995,1.21315,-0.85068,1.32355,-0.124297,-0.025760000000000005,1.3869,-1.05342,1.063498,-0.39693,-0.29414,-0.04744999999999999,0.70112,0.145787,0.81479,1.4731200000000002,-1.3367269999999998,0.1119,-0.25822999999999996,-0.899275,0.108486,0.404972,-0.51,0.8162499999999999,-0.36196,-0.7653004999999999,-0.35330300000000003,-0.40391,-0.24834099999999998,1.2306499999999998,0.49572999999999995,1.0655000000000001,-0.050820000000000004,1.07243,-0.17910000000000004,0.43697,0.37111000000000005,0.06740000000000013,0.002809999999999979,0.35005699999999995,0.47523000000000004,0.35140000000000005,0.04517000000000004,-0.70385,0.15483,-1.52739,0.10204400000000001,-0.58095,0.75692,0.49865000000000004,-0.0019900000000000057,0.51993,0.61061,-1.07334,1.022298,1.39364,0.536307,0.17205999999999994,-0.75105,0.387017,0.35024000000000005,-0.65298,1.21835,0.34976,-0.49411000000000005,1.7708400000000002,-0.009459999999999968,0.6645399999999999,-1.37002,-0.35057,0.70692,-0.27354,0.25476,1.68229,-1.16482,-0.8266,1
